CrimeDateTime,CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District
"6/24/2023, 10:01 AM",4B,600 LUCIA AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,15,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 10:01 AM",4B,600 LUCIA AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,15,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 10:01 AM",4B,600 LUCIA AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 10:01 AM",3JK,600 LUCIA AVE,ROBBERY,PERSONAL_WEAPONS,M,25,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 9:45 AM",5A,3200 LILY AVE,BURGLARY,,M,48,,SOUTHERN
"6/24/2023, 6:35 PM",4E,1800 SPENCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,30,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 6:00 PM",4E,1200 CLEVELAND ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,41,WHITE,SOUTHERN
"6/24/2023, 6:20 PM",4E,900 HERNDON CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/24/2023, 7:50 AM",4E,400 N HAVEN ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,40,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/24/2023, 7:30 AM",3AF,4800 EDMONDSON AVE,ROBBERY,HANDGUN,M,29,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 7:50 AM",7C,1000 ORLEANS ST,AUTO THEFT,,F,38,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/24/2023, 8:00 AM",4B,2100 DRUID HILL AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,54,WHITE,CENTRAL
"6/24/2023, 7:00 AM",4E,1500 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,41,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/24/2023, 6:30 AM",6F,2400 MAISEL CT,LARCENY,PERSONAL_WEAPONS,F,17,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/24/2023, 7:35 AM",3AO,EUTAW ST & W LOMBARD ST,ROBBERY,PERSONAL_WEAPONS,M,39,ASIAN,CENTRAL
"6/24/2023, 1:00 PM",6F,500 BALTIC AVE,LARCENY,PERSONAL_WEAPONS,F,25,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 10:10 PM",7C,1300 KITMORE RD,AUTO THEFT,,F,48,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 10:07 PM",4A,2600 FRANCIS ST,AGG. ASSAULT,AUTOMATIC_HANDGUN,F,22,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/14/2023, 7:59 AM",7C,0 S CALVERT ST,AUTO THEFT,,M,35,WHITE,CENTRAL
"6/14/2023, 7:30 PM",7C,4400 MARX AVE,AUTO THEFT,,F,76,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 1:57 PM",4E,0 W RANDALL ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,22,WHITE,SOUTHERN
"6/14/2023, 1:57 PM",4E,0 W RANDALL ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 9:15 AM",7C,200 S GILMOR ST,AUTO THEFT,,M,47,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 10:00 AM",4E,600 MOSHER ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,37,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/14/2023, 11:00 AM",4E,3700 FLEET ST,COMMON ASSAULT,,M,39,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/14/2023, 11:30 AM",3AO,500 E 33RD ST,ROBBERY,PERSONAL_WEAPONS,M,75,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/14/2023, 2:30 PM",4C,0 N HIGHLAND AVE,AGG. ASSAULT,OTHER,M,47,,SOUTHEAST
"6/14/2023, 8:50 PM",4E,300 YALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,24,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/14/2023, 11:00 AM",3AO,2700 GEORGETOWN RD,ROBBERY,PERSONAL_WEAPONS,F,27,WHITE,SOUTHWEST
"6/14/2023, 2:27 PM",4E,1900 PENROSE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,19,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/14/2023, 11:00 PM",7C,3500 ELMLEY AVE,AUTO THEFT,,M,29,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 10:45 PM",7C,4000 CHESTERFIELD AVE,AUTO THEFT,,F,21,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/5/2023, 2:15 AM",4E,500 E PRATT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,19,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/5/2023, 3:09 AM",7C,4200 ERDMAN AVE,AUTO THEFT,,M,31,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/5/2023, 3:00 AM",3AF,2300 FLEET ST,ROBBERY,HANDGUN,M,36,ASIAN,SOUTHEAST
"6/5/2023, 4:00 AM",7C,1700 LORMAN ST,AUTO THEFT,,F,49,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/5/2023, 4:00 AM",7C,2600 MILES AVE,AUTO THEFT,,F,33,WHITE,NORTHERN
"6/5/2023, 4:30 AM",4B,5100 ANTHONY AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 11:50 PM",4E,1000 LIGHT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,17,,SOUTHERN
"6/4/2023, 11:50 PM",4E,1000 LIGHT ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,46,,SOUTHERN
"6/5/2023, 5:00 AM",7C,2100 LOVEGROVE ST,AUTO THEFT,,M,31,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/4/2023, 7:00 AM",7C,3200 ROSALIE AVE,AUTO THEFT,,M,39,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 2:00 PM",6D,1000 N MOUNT ST,LARCENY FROM AUTO,,M,40,,WESTERN
"6/4/2023, 5:10 PM",4B,4100 STOKES DR,AGG. ASSAULT,PERSONAL_WEAPONS,F,35,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/4/2023, 5:00 PM",4E,500 E CLEMENT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,78,WHITE,SOUTHERN
"6/4/2023, 5:17 PM",4E,800 COOKS LN,COMMON ASSAULT,PERSONAL_WEAPONS,M,19,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/5/2023, 12:54 AM",4E,2200 E MADISON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,WHITE,EASTERN
"6/5/2023, 1:30 AM",7C,6100 RIDGEVIEW AVE,AUTO THEFT,,M,50,,NORTHEAST
"6/5/2023, 12:45 AM",7C,2700 W COLD SPRING LN,AUTO THEFT,,M,47,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/27/2023, 2:30 AM",6D,900 HARGROVE ALY,LARCENY FROM AUTO,,M,27,WHITE,CENTRAL
"5/26/2023, 6:30 AM",7C,4200 DUVALL AVE,AUTO THEFT,,F,28,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/27/2023, 12:30 AM",7C,2500 W LEXINGTON ST,AUTO THEFT,,M,84,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/27/2023, 1:50 AM",4E,2100 WASHINGTON BLVD,COMMON ASSAULT,PERSONAL_WEAPONS,F,46,WHITE,SOUTHERN
"5/26/2023, 9:31 PM",9S,200 N EUTAW ST,SHOOTING,FIREARM,Male,53,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/26/2023, 10:45 AM",7C,6400 HOLABIRD AVE,AUTO THEFT,,F,50,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/26/2023, 9:50 PM",3JF,6600 WALTHER AVE,ROBBERY,HANDGUN,M,46,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/26/2023, 10:56 PM",7C,1800 WASHINGTON BLVD,AUTO THEFT,,M,59,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/26/2023, 11:45 AM",3AJF,200 E BIDDLE ST,ROBBERY - CARJACKING,HANDGUN,M,32,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,CENTRAL
"5/26/2023, 6:00 PM",5F,2700 THE ALAMEDA,BURGLARY,,M,39,WHITE,NORTHEAST
"5/26/2023, 12:00 PM",6D,1500 GLENEAGLE RD,LARCENY FROM AUTO,,M,61,,NORTHEAST
"5/26/2023, 9:00 AM",2A,6900 HARFORD RD,RAPE,PERSONAL_WEAPONS,F,46,WHITE,NORTHEAST
"5/26/2023, 11:50 AM",4C,300 FOLCROFT ST,AGG. ASSAULT,OTHER,M,26,WHITE,SOUTHEAST
"5/27/2023, 1:00 AM",6D,100 W LAFAYETTE AVE,LARCENY FROM AUTO,,M,67,WHITE,CENTRAL
"5/27/2023, 5:30 AM",7C,500 BAKER ST,AUTO THEFT,,M,57,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/26/2023, 7:10 AM",3AO,2200 MARYLAND AVE,ROBBERY,PERSONAL_WEAPONS,M,49,WHITE,NORTHERN
"5/26/2023, 10:56 PM",7C,1800 WASHINGTON BLVD,AUTO THEFT,,M,31,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 11:34 PM",4E,100 S CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,10,WHITE,CENTRAL
"6/14/2023, 11:00 PM",4E,2700 GILES RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,59,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 11:20 PM",6F,1300 SAINT PAUL ST,LARCENY,,F,18,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/15/2023, 12:08 AM",6F,100 S MOUNT ST,LARCENY,,F,62,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 11:45 PM",4E,0 S BROADWAY,COMMON ASSAULT,,F,13,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/15/2023, 5:30 AM",7C,5000 LINDSAY RD,AUTO THEFT,,M,57,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/15/2023, 5:00 AM",7C,2700 E PRESTON ST,AUTO THEFT,,F,42,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/15/2023, 3:30 AM",7C,1800 S MONROE ST,AUTO THEFT,,M,26,WHITE,SOUTHERN
"6/14/2023, 6:00 AM",7C,3000 JEFFERSON ST,AUTO THEFT,,F,,,SOUTHEAST
"6/15/2023, 2:00 AM",7C,2600 BERYL AVE,AUTO THEFT,,M,34,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/15/2023, 5:30 AM",7C,4700 ELSRODE AVE,AUTO THEFT,,M,42,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/15/2023, 2:30 AM",7C,2100 CLOVILLE AVE,AUTO THEFT,,F,72,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/15/2023, 12:30 AM",7C,3800 WINDSOR MILL RD,AUTO THEFT,,F,56,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/14/2023, 10:10 PM",4E,2600 PELHAM AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,18,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 11:13 PM",4E,4000 BONNER RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/15/2023, 3:30 AM",4E,5900 PARK HEIGHTS AVE,COMMON ASSAULT,,F,20,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/15/2023, 12:51 AM",6F,4200 NICHOLAS AVE,LARCENY,,F,48,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/24/2023, 6:55 PM",4B,800 QUAIL ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,51,WHITE,SOUTHEAST
"6/24/2023, 11:30 PM",4E,2400 N CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/25/2023, 1:45 AM",4E,,COMMON ASSAULT,PERSONAL_WEAPONS,M,51,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/24/2023, 5:20 PM",4E,3500 WILKENS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,,SOUTHWEST
"6/24/2023, 6:10 AM",4A,1400 MCCULLOH ST,AGG. ASSAULT,FIREARM,M,37,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/24/2023, 6:00 AM",6D,1100 HILLEN ST,LARCENY FROM AUTO,,M,31,WHITE,EASTERN
"6/24/2023, 6:00 AM",6D,1100 HILLEN ST,LARCENY FROM AUTO,,M,36,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/24/2023, 6:30 AM",4E,600 LUCIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 6:30 AM",7C,,AUTO THEFT,,M,40,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/24/2023, 10:13 PM",7C,3300 DOLFIELD AVE,AUTO THEFT,,F,62,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/25/2023, 1:05 AM",3EO,1800 N CHARLES ST,ROBBERY,PERSONAL_WEAPONS,M,73,WHITE,CENTRAL
"6/24/2023, 11:00 PM",3AK,FREDERICK ST & WATER ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,F,42,WHITE,CENTRAL
"6/24/2023, 10:12 PM",7C,600 N SCHROEDER ST,AUTO THEFT,,F,72,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/24/2023, 10:10 PM",4E,300 E PRATT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,39,WHITE,CENTRAL
"6/24/2023, 10:10 PM",4E,300 E PRATT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,10,WHITE,CENTRAL
"6/24/2023, 9:30 PM",4E,300 N CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/24/2023, 8:33 PM",4E,1000 BONAPARTE AVE,COMMON ASSAULT,UNKNOWN,F,15,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/18/2023, 3:30 AM",7C,200 E FEDERAL ST,AUTO THEFT,,F,26,WHITE,EASTERN
"5/17/2023, 10:50 PM",4A,1400 N ROSEDALE ST,AGG. ASSAULT,FIREARM,F,29,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/17/2023, 10:00 PM",6J,1000 WILMINGTON AVE,LARCENY,,M,66,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/17/2023, 1:29 PM",4E,2400 ASHTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/17/2023, 2:15 PM",4E,4500 Maple Wood Dr,COMMON ASSAULT,PERSONAL_WEAPONS,M,72,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/17/2023, 11:30 PM",7C,3700 Toone St,AUTO THEFT,,F,38,WHITE,SOUTHEAST
"5/17/2023, 11:00 PM",6D,1300 WELDON AVE,LARCENY FROM AUTO,,F,40,WHITE,NORTHERN
"5/18/2023, 3:00 AM",7C,6100 PARKWAY DR,AUTO THEFT,,F,34,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/17/2023, 6:16 AM",3JO,2500 W FRANKLIN ST,ROBBERY,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/17/2023, 4:00 PM",4E,400 W REDWOOD ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,28,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/17/2023, 4:00 PM",4E,400 W REDWOOD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/17/2023, 4:40 PM",4E,600 E PRATT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/17/2023, 11:15 AM",6D,200 S EDEN ST,LARCENY FROM AUTO,,M,67,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/17/2023, 9:00 PM",6F,500 GUSRYAN ST,LARCENY,,M,34,,SOUTHEAST
"5/17/2023, 6:00 AM",6J,2600 HUNTINGDON AVE,LARCENY,,M,21,,NORTHERN
"5/17/2023, 7:17 PM",3NK,2500 PENNSYLVANIA AVE,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,38,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/17/2023, 11:00 PM",6J,5400 GIST AVE,LARCENY,,F,28,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/5/2023, 1:02 AM",3P,3600 POTEE ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,F,19,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/5/2023, 5:45 AM",7C,5500 FALLS RD,AUTO THEFT,,F,31,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/5/2023, 5:49 AM",4E,2000 FLEET ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,39,WHITE,SOUTHEAST
"6/5/2023, 4:30 AM",4E,5100 ANTHONY AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,33,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/5/2023, 4:30 AM",4E,5100 ANTHONY AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,35,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 10:50 AM",5F,2300 BOSTON ST,BURGLARY,,M,62,WHITE,SOUTHEAST
"6/5/2023, 12:30 AM",7C,2400 GUILFORD AVE,AUTO THEFT,,M,65,WHITE,NORTHERN
"6/4/2023, 11:30 PM",7C,1100 BOLTON ST,AUTO THEFT,,F,73,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/4/2023, 10:30 PM",4E,1400 W PATAPSCO AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,31,,SOUTHERN
"6/5/2023, 12:10 AM",7C,4900 BELAIR RD,AUTO THEFT,,F,45,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 8:16 PM",6F,1600 LANCASTER ST,LARCENY,,M,36,WHITE,SOUTHEAST
"6/5/2023, 12:07 AM",3AF,4800 WRENWOOD AVE,ROBBERY,HANDGUN,M,67,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/4/2023, 8:00 AM",6D,1700 E LOMBARD ST,LARCENY FROM AUTO,,M,37,WHITE,SOUTHEAST
"6/4/2023, 10:30 PM",4E,1400 W PATAPSCO AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,28,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/4/2023, 11:32 PM",4C,4300 BELVIEU AVE,AGG. ASSAULT,UNKNOWN,M,36,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/5/2023, 12:30 AM",4E,2900 BOSTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,32,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/4/2023, 11:00 PM",4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,8,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/8/2023, 2:20 PM",6F,600 1/2 E 43RD ST,LARCENY,,F,62,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/8/2023, 4:50 PM",7C,2400 W COLD SPRING LN,AUTO THEFT,,F,59,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/8/2023, 4:59 PM",4E,5500 Bowleys Ln,COMMON ASSAULT,PERSONAL_WEAPONS,F,29,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/8/2023, 10:00 PM",7C,3100 PRESSTMAN ST,AUTO THEFT,,U,48,,SOUTHWEST
"5/8/2023, 6:00 PM",7C,1500 SHERWOOD AVE,AUTO THEFT,,F,56,,NORTHEAST
"5/9/2023, 3:45 AM",7C,1300 JAMES ST,AUTO THEFT,,F,70,WHITE,SOUTHERN
"5/9/2023, 3:45 AM",3NO,3200 E FAYETTE ST,ROBBERY,PERSONAL_WEAPONS,M,28,,SOUTHEAST
"5/9/2023, 3:00 AM",4E,1100 PARK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,42,WHITE,CENTRAL
"5/9/2023, 4:10 AM",4B,600 S MACON ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,35,,SOUTHEAST
"5/9/2023, 4:31 AM",4E,500 E PRATT ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,39,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/9/2023, 4:28 AM",6F,0 LIGHT ST,LARCENY,,F,23,WHITE,CENTRAL
"5/7/2023, 9:00 AM",6J,4300 FALLS RD,LARCENY,,M,34,WHITE,NORTHERN
"5/7/2023, 2:00 PM",4E,300 N CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,46,WHITE,CENTRAL
"5/7/2023, 8:05 PM",4E,1100 WASHINGTON BLVD,COMMON ASSAULT,PERSONAL_WEAPONS,M,41,WHITE,SOUTHERN
"5/7/2023, 6:00 PM",4E,3700 SOUTHERN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,16,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/8/2023, 5:00 AM",3AJK,MONUMENT ST & N DEAN ST,ROBBERY - CARJACKING,KNIFE_CUTTING_INSTRUMENT,M,26,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/8/2023, 2:00 AM",6D,2800 Ellicott Dr,LARCENY FROM AUTO,,F,39,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/26/2023, 8:15 PM",7C,1300 SILVERTHORNE RD,AUTO THEFT,,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/26/2023, 10:50 PM",4A,3000 GARRISON BLVD,AGG. ASSAULT,HANDGUN,M,22,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/26/2023, 11:22 PM",4A,700 W CHERRY BLOSSOM WAY,AGG. ASSAULT,FIREARM,F,59,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/26/2023, 8:21 PM",6F,0 S MORLEY ST,LARCENY,,M,26,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/27/2023, 4:27 AM",6D,1000 RADNOR AVE,LARCENY FROM AUTO,,F,52,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/27/2023, 1:30 AM",7C,5300 TODD AVE,AUTO THEFT,,F,43,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/27/2023, 1:00 AM",7C,2300 ELSINORE AVE,AUTO THEFT,,F,36,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/26/2023, 6:15 AM",3JO,1300 W NORTH AVE,ROBBERY,PERSONAL_WEAPONS,F,45,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/26/2023, 10:10 PM",4E,3500 ELDORADO AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,16,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/26/2023, 5:00 PM",6J,3800 FREDERICK AVE,LARCENY,,M,49,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/26/2023, 5:00 PM",7C,300 E 33RD ST,AUTO THEFT,,M,68,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/27/2023, 5:30 AM",7C,900 NORTH HILL RD,AUTO THEFT,,F,49,WHITE,NORTHEAST
"5/26/2023, 10:30 PM",5A,2500 W BALTIMORE ST,BURGLARY,,F,55,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/26/2023, 7:35 AM",3AF,1000 N CARROLLTON AVE,ROBBERY,OTHER,F,21,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/26/2023, 7:50 AM",5A,6900 MCCLEAN BLVD,BURGLARY,,F,34,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/27/2023, 5:22 AM",4C,3000 W NORTH AVE,AGG. ASSAULT,OTHER,F,19,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/14/2023, 9:00 PM",6J,3300 INGLESIDE AVE,LARCENY,,F,33,,NORTHWEST
"6/15/2023, 5:30 AM",4A,4600 MORAVIA RD,AGG. ASSAULT,AUTOMATIC_HANDGUN,F,38,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/15/2023, 5:30 AM",4A,4600 MORAVIA RD,AGG. ASSAULT,AUTOMATIC_HANDGUN,M,42,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/15/2023, 2:00 AM",7C,300 N EDGEWOOD ST,AUTO THEFT,,F,76,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/14/2023, 7:00 PM",6F,0 S CALVERT ST,LARCENY,,F,34,WHITE,CENTRAL
"6/14/2023, 4:00 PM",7C,AV & KENYON AV,AUTO THEFT,,F,33,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/15/2023, 12:00 AM",4E,4600 CURTIS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,44,WHITE,SOUTHERN
"6/15/2023, 1:53 AM",4E,800 MCKEAN AVE,COMMON ASSAULT,OTHER,F,62,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/15/2023, 1:53 AM",4E,800 MCKEAN AVE,COMMON ASSAULT,OTHER,M,60,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/15/2023, 2:00 AM",4E,1700 GERTRUDE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,68,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/14/2023, 2:00 PM",6F,3600 SPRINGDALE AVE,LARCENY,,F,54,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/15/2023, 2:31 AM",4E,2000 GWYNNS FALLS PKWY,COMMON ASSAULT,PERSONAL_WEAPONS,F,29,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/15/2023, 2:40 AM",4E,1800 SPENCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,59,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/15/2023, 2:40 AM",6F,1800 SPENCE ST,LARCENY,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/15/2023, 2:00 AM",4E,3900 ROSECREST AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,72,WHITE,NORTHWEST
